0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,2.00000+3.00000,True
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,2.00000+3.00000,True
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,2.00000+3.00000,True
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
0.00000,0.00000+1.00000,False
